"id","city","company_name","title","url","contract_type","company_sector","user_experience","keyword","created_date","provider"
"982ab9ff3f7ed854cbb37d7bd0b12115","Bordeaux","sii","Stage/BigData/IA - Stagiaire BIGDATA / IA (H/F)","http://www.groupe-sii.com/fr/offres_emploi/5750","stage","technologies_et_services_de_l_information",NULL,"big data","2018-10-05 14:43:47","wizbii"
"cfef640ece54d7b8fa945934fe00318b","Bordeaux","cdiscount","STAGE – DATA SCIENTIST F/H ","https://emploi.cdiscount.com/offre/stage-data-scientist-f-h/","stage",NULL,NULL,"data scientist","2019-08-22 00:06:33","wizbii"
"dbb03052dc647d59b9270c101f4b4385","Bordeaux","scalian","Data Scientist H/F","https://scalian.talent-soft.com/offre-de-emploi/emploi-data-scientist-h-f_4909.aspx","cdi",NULL,NULL,"data scientist","2019-08-02 11:01:14","wizbii"
"16675de57fce61d9a664519bde2fec5b","Bordeaux","maif","Data Scientist NLP H/F - Niort ","https://recrutement.maif.fr/offre-de-emploi/emploi-data-scientist-nlp-h-f-niort_89.aspx","cdi",NULL,NULL,"data scientist","2019-07-16 11:01:03","wizbii"
"56c85b36c4de76f735a29c4c9d9528ce","Bordeaux","akka-technologies","Data Engineer H/F","https://akka-cand.talent-soft.com/offre-de-emploi/emploi-data-engineer-h-f_8113.aspx","cdi",NULL,NULL,"data engineer","2019-08-05 10:57:05","wizbii"
"560c027e1dd8a02b4e11044e4dc8ff1e","Bordeaux","sqli","DEVOPS ","https://www.sqli-carrieres.com/en/job/devops/","cdi",NULL,NULL,"devops","2018-02-12 23:04:10","wizbii"
"cf99feece6e30b51667b09db877b1e77","Bordeaux","nexton-consulting","DevOps  H/F","http://www.aplitrak.com/?adid=QWJhZ2hkaS42ODgyMy42OTY3QG5leHRvbmNvbnN1bHRpbmcuYXBsaXRyYWsuY29t","cdi",NULL,NULL,"devops","2019-10-31 12:41:05","wizbii"
"7fe23f6e43f575ad946ae8f0b5ee8945","Bordeaux","cgi","Stage : Développeur DevOps Cloud H/F ","https://clients.njoyn.com/CGI/ex/JobBoards/JobBoards_jobdetails.asp?CLID=021001&BDID=1&JID=J1019-2149&BRID=718845&LGID=1","stage",NULL,NULL,"devops","2019-10-23 12:13:01","wizbii"
"0df8a4855abaab4b3495f01bfa7b6f26","Bordeaux","sopra-steria1430865906","Expert - DevOps - Transport - Bordeaux ","https://www.soprasteria.fr/carrieres/rejoignez-nous/offres-emploi/offre-d-emploi/Test_CDI_exp%C3%A9_1571057250","cdi","telecommunications",NULL,"devops","2019-10-22 12:19:08","wizbii"
"09d17d4b85dea80f13cd44765eaa4eef","Bordeaux","nexton-consulting","DevOps  H/F","http://www.aplitrak.com/?adid=cWNoZWd1aWxsYXVtZS4xMjg3Ni42OTY3QG5leHRvbmNvbnN1bHRpbmcuYXBsaXRyYWsuY29t","cdi",NULL,NULL,"devops","2019-10-17 15:31:59","wizbii"
"444b40632a9feb0d6ff07c79862be704","Bordeaux","econocom","Ingénieur DevOps - BORDEAUX H/F ","https://carrieres.econocom.com/offres/ingenieur-devops-bordeaux-hf","cdi","reseaux_informatiques",NULL,"devops","2019-09-30 12:19:01","wizbii"
"19f6040022b91abc8fcc9e4dbf379817","Bordeaux","digitalplace","Ingénieur Cloud & DevOps ","https://jobs.digital113.fr/apply/37ht0or?utm_source=digital113#/apply?from=https://jobs.digital113.fr/","cdi",NULL,NULL,"devops","2019-08-28 12:25:45","wizbii"
"e6167d3349f288c74a2e2aefdcf1dd1c","Bordeaux","digitalplace","Architecte Cloud & DevOps ","https://jobs.digital113.fr/apply/kiddrd?utm_source=digital113#/apply?from=https://jobs.digital113.fr/","cdi",NULL,NULL,"devops","2019-08-28 12:23:46","wizbii"
"4288424c4ef2e65c29da3fb4c5a13ad7","Bordeaux","digital-skillz","Architecte Cloud & DevOps ","https://jobs.digitalskills.fr/apply/3apno9f?utm_source=digitalskills#/apply","cdi",NULL,NULL,"devops","2019-08-28 12:14:43","wizbii"
"c447dbd1c8ee52dafe15ce5150020bd8","Bordeaux","capgemini","Ingénieur Devops H/F – Bordeaux ","https://www.capgemini.com/fr-fr/jobs/ingenieur-devops-h-f-bordeaux/","cdi",NULL,NULL,"devops","2019-08-09 22:56:44","wizbii"
"e9b6b712813918b21688f51c77a6ac47","Bordeaux","cgi","Expert Java / DevOps H/F","https://clients.njoyn.com/CGI/ex/JobBoards/JobBoards_jobdetails.asp?CLID=021001&BDID=1&JID=J0118-0999&BRID=594628&LGID=1","cdi",NULL,NULL,"devops","2019-06-11 23:26:02","wizbii"
"0cea3bc2f5801062a63b14833a047471","Bordeaux","cdiscount","INGENIEUR DEVOPS H/F ","https://emploi.cdiscount.com/offre/ingenieur-devops-h-f/","cdi",NULL,NULL,"devops","2019-05-22 07:03:12","wizbii"
"4c9e1d8888d75b35aea0c8ed54b1d31b","Bordeaux","orange","Expert DevOps H/F ","https://orange.jobs/jobs/offer.do?joid=66200&lang=EN","cdi",NULL,NULL,"devops","2019-02-15 16:14:18","wizbii"
"a74afe9f6f9b812349e8f5eabeddc5ae","Bordeaux","orange","Ingénieur DevOps junior H/F F/H ","https://orange.jobs/jobs/offer.do?joid=78831&lang=EN","cdi",NULL,NULL,"devops","2019-02-15 16:13:25","wizbii"
"125a76d9a7d81c211c0c27113437e86b","Bordeaux","cdiscount","STAGE – INGENIEUR DEVOPS H/F ","https://emploi.cdiscount.com/offre/stage-ingenieur-devops-h-f/","stage",NULL,NULL,"devops","2019-01-30 16:03:15","wizbii"
"bdd7603e2f5424697090d8f0f4014b3c","Bordeaux","scalian","Ingénieur Système DevOps H/F ","https://scalian.talent-soft.com/offre-de-emploi/emploi-ingenieur-systeme-devops-h-f_5296.aspx","cdi",NULL,NULL,"devops","2019-01-25 16:06:52","wizbii"
"d66cb3628de0242b21d7dd2d97f8c918","Bordeaux","cgi","Architecte & DevOps H/F","https://clients.njoyn.com/CGI/ex/JobBoards/JobBoards_jobdetails.asp?CLID=021001&BDID=1&JID=J1018-0428&BRID=642307&LGID=1","cdd",NULL,NULL,"devops","2018-11-28 21:34:56","wizbii"
"4cd31bfd7e1321f3108d50f8ce3462fd","Bordeaux","sqli","Ingénieur Devops | Réseau ","https://www.sqli-carrieres.com/en/job/ingenieur-devops-reseau/","cdi",NULL,NULL,"devops","2018-02-12 23:04:10","wizbii"
"861231331427f34f704ac1eacc163006","Bordeaux","INVIVOO","ingenieur-devops-h-f_bordeaux_INVIV_5rbQNZx","https://www.welcometothejungle.co/companies/invivoo/jobs/ingenieur-devops-h-f_bordeaux_INVIV_5rbQNZx","Full-Time","Software IT / Digital Finance","1 years","devops","2019-12-11 16:08:56.721","wttj"
"0ed3e116d58097f2f35d54d955678237","Bordeaux","Daveo","ingenieur-devops_bordeaux","https://www.welcometothejungle.co/companies/daveo/jobs/ingenieur-devops_bordeaux","Full-Time","Organization / Management Strategy Change Management","3 years","devops","2019-12-09 15:48:14.16","wttj"
"016fceb9e93f23392e87a912909841d8","Bordeaux","Sopra Steria","architecte-systemes-et-reseaux-defense-securite-f-h_bordeaux","https://www.welcometothejungle.co/companies/sopra-steria/jobs/architecte-systemes-et-reseaux-defense-securite-f-h_bordeaux","Full-Time","Organization / Management","5 years","devops","2019-12-06 16:20:56.721","wttj"
"e0bd542030a4bb039ee9860aa3742edb","Bordeaux","WAYCOM","administrateur-systeme-linux-h-f_bordeaux_WAYCO_kqdZYX3","https://www.welcometothejungle.co/companies/waycom/jobs/administrateur-systeme-linux-h-f_bordeaux_WAYCO_kqdZYX3","Full-Time","Electronics / Telecommunications","2 years","devops","2019-12-05 21:19:19.781","wttj"
"a12665aad882e1367035627a2c4569ea","Bordeaux","Meditect","developpeur-fullstack-js_bordeaux","https://www.welcometothejungle.co/companies/Meditect/jobs/developpeur-fullstack-js_bordeaux","Internship","","0 years","chatbot","2019-12-06 15:07:31.378","wttj"
"6b5d96180be430965fe7713f546ba3ae","Bordeaux","Meditect","developpeur-fullstack-js_bordeaux","https://www.welcometothejungle.co/companies/Meditect/jobs/developpeur-fullstack-js_bordeaux","Internship","","0 years","chatbot","2019-12-06 15:07:31.378","wttj"
